id,name,type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,length,ascent,descent,high,low,longitude,latitude,conditionStatus,conditionDetails,conditionDate
4581256,Los Robles,Recommended Route,A combination of 5 singletrack trails that has a little bit of everything.,blueBlack,4.2,22,"Casa Conejo, California",https://www.mtbproject.com/trail/4581256/los-robles,https://img.youtube.com/vi/Tj3ylcUHXZI/hqdefault.jpg,https://img.youtube.com/vi/Tj3ylcUHXZI/hqdefault.jpg,https://img.youtube.com/vi/Tj3ylcUHXZI/hqdefault.jpg,https://img.youtube.com/vi/Tj3ylcUHXZI/hqdefault.jpg,10.8,1613,-1609,1540,722,-118.9129,34.177,All Clear,,2020-08-13 10:21:38
2081068,San Dieguito River Park - Bernardo Bay/ Piedras Pintadas Trail,Recommended Route,Sweet little loop of singletrack trails.,blue,3.7,33,"Escondido, California",https://www.mtbproject.com/trail/2081068/san-dieguito-river-park-bernardo-bay-piedras-pintadas-trail,https://cdn2.apstatic.com/photos/mtb/2148715_sqsmall_1554239372.jpg,https://cdn2.apstatic.com/photos/mtb/2148715_small_1554239372.jpg,https://cdn2.apstatic.com/photos/mtb/2148715_smallMed_1554239372.jpg,https://cdn2.apstatic.com/photos/mtb/2148715_medium_1554239372.jpg,8.2,570,-567,488,317,-117.0766,33.0512,All Clear,H,2020-10-10 15:20:48
7010502,Glendale Sports Complex - Cherry Canyon Loop,Recommended Route,Connecting the Glendale Sports Complex Loop and all major Cherry Canyon singletrack into one ride.,blue,4.2,21,"La Cañada Flintridge, California",https://www.mtbproject.com/trail/7010502/glendale-sports-complex-cherry-canyon-loop,https://cdn2.apstatic.com/photos/mtb/7014368_sqsmall_1554847421.jpg,https://cdn2.apstatic.com/photos/mtb/7014368_small_1554847421.jpg,https://cdn2.apstatic.com/photos/mtb/7014368_smallMed_1554847421.jpg,https://cdn2.apstatic.com/photos/mtb/7014368_medium_1554847421.jpg,8.8,1381,-1380,1849,1271,-118.2158,34.1852,All Clear,Dry,2020-09-20 19:57:17
7037380,Super Strawberry,Recommended Route,"An epic 26-mile route with awesome views, punchy climbs, and a long descent to JPL.",black,4.9,7,"Altadena, California",https://www.mtbproject.com/trail/7037380/super-strawberry,https://cdn2.apstatic.com/photos/mtb/7030598_sqsmall_1555017226.jpg,https://cdn2.apstatic.com/photos/mtb/7030598_small_1555017226.jpg,https://cdn2.apstatic.com/photos/mtb/7030598_smallMed_1555017226.jpg,https://cdn2.apstatic.com/photos/mtb/7030598_medium_1555017226.jpg,25.8,2857,-5346,5226,1155,-118.1532,34.2704,Bad / Closed,"Closed due to the Bobcat fire, this route has not been affected or touched by the fire. Yet...",2020-09-20 12:02:26
7015033,Liebre Mountain Loop,Recommended Route,"A great loop ride with a good amount of climbing, beautiful views and a fun descent.",blueBlack,4.6,13,"Lebec, California",https://www.mtbproject.com/trail/7015033/liebre-mountain-loop,https://img.youtube.com/vi/_eIH_pvmUX8/hqdefault.jpg,https://img.youtube.com/vi/_eIH_pvmUX8/hqdefault.jpg,https://img.youtube.com/vi/_eIH_pvmUX8/hqdefault.jpg,https://img.youtube.com/vi/_eIH_pvmUX8/hqdefault.jpg,17.1,2228,-2230,5761,3962,-118.7097,34.7407,Bad / Closed,Closed until  December 31st 2020 per fire order #05-01-20-06,2020-10-16 10:36:04
7013986,Portuguese Bend Reserve Loop,Recommended Route,This ride has some fun singletrack and stunning ocean views.,blue,3.7,29,"Rolling Hills, California",https://www.mtbproject.com/trail/7013986/portuguese-bend-reserve-loop,https://img.youtube.com/vi/YpAp0L5fKSs/hqdefault.jpg,https://img.youtube.com/vi/YpAp0L5fKSs/hqdefault.jpg,https://img.youtube.com/vi/YpAp0L5fKSs/hqdefault.jpg,https://img.youtube.com/vi/YpAp0L5fKSs/hqdefault.jpg,7.8,1508,-1518,1163,201,-118.3493,33.7405,Minor Issues,Dry,2020-10-06 12:47:57
539389,Cuyamaca to Noble Canyon,Recommended Route,Ride snow-patched pine forests to fiery high desert canyons; a feast of Southern California terrain,black,4.2,18,"Descanso, California",https://www.mtbproject.com/trail/539389/cuyamaca-to-noble-canyon,https://cdn2.apstatic.com/photos/mtb/539949_sqsmall_1554221288.jpg,https://cdn2.apstatic.com/photos/mtb/539949_small_1554221288.jpg,https://cdn2.apstatic.com/photos/mtb/539949_smallMed_1554221288.jpg,https://cdn2.apstatic.com/photos/mtb/539949_medium_1554221288.jpg,29.9,3485,-3495,5519,3956,-116.5739,32.9106,Unknown,null,1970-01-01 00:00:00
7004040,Little Pine Loop,Recommended Route,An amazing backcountry mountain bike odyssey.,blueBlack,4.8,6,"Mission Canyon, California",https://www.mtbproject.com/trail/7004040/little-pine-loop,https://cdn2.apstatic.com/photos/mtb/4290977_sqsmall_1554327062.jpg,https://cdn2.apstatic.com/photos/mtb/4290977_small_1554327062.jpg,https://cdn2.apstatic.com/photos/mtb/4290977_smallMed_1554327062.jpg,https://cdn2.apstatic.com/photos/mtb/4290977_medium_1554327062.jpg,17.6,3470,-3464,4376,1180,-119.7712,34.5574,Unknown,null,1970-01-01 00:00:00
7012139,Chino Hills Loop,Recommended Route,A loop ride to get the most out of Chino Hills.,blueBlack,3.9,20,"Yorba Linda, California",https://www.mtbproject.com/trail/7012139/chino-hills-loop,https://cdn2.apstatic.com/photos/mtb/7008791_sqsmall_1554829175.jpg,https://cdn2.apstatic.com/photos/mtb/7008791_small_1554829175.jpg,https://cdn2.apstatic.com/photos/mtb/7008791_smallMed_1554829175.jpg,https://cdn2.apstatic.com/photos/mtb/7008791_medium_1554829175.jpg,20,2855,-2854,1631,632,-117.7801,33.909,All Clear,"Dry, Mostly Dry",2020-08-06 10:06:48
7004348,Winter Creek Loop,Recommended Route,"Singletrack loop traversing Upper Winter Creek, Hoegee's Camp and out Lower Winter Creek to Chantry.",black,4.5,13,"Sierra Madre, California",https://www.mtbproject.com/trail/7004348/winter-creek-loop,https://cdn2.apstatic.com/photos/mtb/7013464_sqsmall_1554845832.jpg,https://cdn2.apstatic.com/photos/mtb/7013464_small_1554845832.jpg,https://cdn2.apstatic.com/photos/mtb/7013464_smallMed_1554845832.jpg,https://cdn2.apstatic.com/photos/mtb/7013464_medium_1554845832.jpg,4.9,1236,-1245,2889,1794,-118.0225,34.1953,Unknown,null,1970-01-01 00:00:00
830442,Cowles Mtn,Recommended Route,"This is a tough, technical climb!",black,4.2,20,"Santee, California",https://www.mtbproject.com/trail/830442/cowles-mtn,https://cdn2.apstatic.com/photos/mtb/1014917_sqsmall_1554224373.jpg,https://cdn2.apstatic.com/photos/mtb/1014917_small_1554224373.jpg,https://cdn2.apstatic.com/photos/mtb/1014917_smallMed_1554224373.jpg,https://cdn2.apstatic.com/photos/mtb/1014917_medium_1554224373.jpg,5.4,1211,-1224,1580,376,-117.0179,32.8299,All Clear,"Dry, Mostly Dry: Hot! Summer day at 2pm I almost died. Saw a rattle snake fat AF",2020-07-18 22:59:10
7052394,"Tijeras Creek, Ladera Ridge, and Las Flores Ridge (Rage) Loop",Recommended Route,Some pretty pedaling and some ripping singletrack.,black,5,2,"Ladera Ranch, California",https://www.mtbproject.com/trail/7052394/tijeras-creek-ladera-ridge-and-las-flores-ridge-rage-loop,https://img.youtube.com/vi/HNXomq_f-Ck/hqdefault.jpg,https://img.youtube.com/vi/HNXomq_f-Ck/hqdefault.jpg,https://img.youtube.com/vi/HNXomq_f-Ck/hqdefault.jpg,https://img.youtube.com/vi/HNXomq_f-Ck/hqdefault.jpg,8.6,875,-873,889,419,-117.6484,33.564,All Clear,Dry,2020-08-30 13:29:54
7045555,Pack Memorial MTB Trail,Recommended Route,If you're looking to mountain bike on a trail/fire road for a great workout then this is the place.,black,4.6,10,"Hesperia, California",https://www.mtbproject.com/trail/7045555/pack-memorial-mtb-trail,https://cdn2.apstatic.com/photos/mtb/7029954_sqsmall_1555016167.jpg,https://cdn2.apstatic.com/photos/mtb/7029954_small_1555016167.jpg,https://cdn2.apstatic.com/photos/mtb/7029954_smallMed_1555016167.jpg,https://cdn2.apstatic.com/photos/mtb/7029954_medium_1555016167.jpg,12.6,2017,-2015,4825,2968,-117.2358,34.3658,All Clear,Dry,2020-08-09 18:18:26
7045429,Mountains to Sea Trail,Recommended Route,Orange County urban trail that goes along several drainage routes and public parks and ends near the ocean.,blue,4.7,6,"North Tustin, California",https://www.mtbproject.com/trail/7045429/mountains-to-sea-trail,https://cdn2.apstatic.com/photos/mtb/5417337_sqsmall_1554330821.jpg,https://cdn2.apstatic.com/photos/mtb/5417337_small_1554330821.jpg,https://cdn2.apstatic.com/photos/mtb/5417337_smallMed_1554330821.jpg,https://cdn2.apstatic.com/photos/mtb/5417337_medium_1554330821.jpg,20.3,192,-740,616,7,-117.7582,33.7974,Unknown,null,1970-01-01 00:00:00
7052956,Westridge Loop,Recommended Route,This is a great ride that is fun and fast to help get you back into mountain biking.,blue,5,2,"Rancho Santa Margarita, California",https://www.mtbproject.com/trail/7052956/westridge-loop,https://cdn2.apstatic.com/photos/mtb/7010279_sqsmall_1554836456.jpg,https://cdn2.apstatic.com/photos/mtb/7010279_small_1554836456.jpg,https://cdn2.apstatic.com/photos/mtb/7010279_smallMed_1554836456.jpg,https://cdn2.apstatic.com/photos/mtb/7010279_medium_1554836456.jpg,2.4,300,-299,1145,918,-117.5928,33.6334,Unknown,null,1970-01-01 00:00:00
7034617,Harding-Joplin Luge,Recommended Route,A steady uphill with a fun luge downhill.,black,4.5,8,"Portola Hills, California",https://www.mtbproject.com/trail/7034617/harding-joplin-luge,https://i.vimeocdn.com/video/555401835_640.jpg,https://i.vimeocdn.com/video/555401835_640.jpg,https://i.vimeocdn.com/video/555401835_640.jpg,https://i.vimeocdn.com/video/555401835_640.jpg,25.3,4789,-4792,5039,1114,-117.6186,33.7103,Unknown,null,1970-01-01 00:00:00
7036684,Rumorosa Downhill Shuttle,Recommended Route,"Almost 12km of rocky, sandy, butt-killing downhill awaits!",black,5,2,"Cereso del Hongo, Mexico",https://www.mtbproject.com/trail/7036684/rumorosa-downhill-shuttle,https://cdn2.apstatic.com/photos/mtb/7025063_sqsmall_1555002117.jpg,https://cdn2.apstatic.com/photos/mtb/7025063_small_1555002117.jpg,https://cdn2.apstatic.com/photos/mtb/7025063_smallMed_1555002117.jpg,https://cdn2.apstatic.com/photos/mtb/7025063_medium_1555002117.jpg,12.6,617,-3792,4023,844,-116.0409,32.5526,Unknown,null,1970-01-01 00:00:00
7004002,Sullivan-Yedvarts-Cheney-Backbone,Recommended Route,"A fun, challenging loop which gives you a fantastic tour of the Santa Monica's and Topanga.",black,3.7,24,"Santa Monica, California",https://www.mtbproject.com/trail/7004002/sullivan-yedvarts-cheney-backbone,https://img.youtube.com/vi/vbzTzv3lkgQ/hqdefault.jpg,https://img.youtube.com/vi/vbzTzv3lkgQ/hqdefault.jpg,https://img.youtube.com/vi/vbzTzv3lkgQ/hqdefault.jpg,https://img.youtube.com/vi/vbzTzv3lkgQ/hqdefault.jpg,22,3681,-3681,2072,556,-118.5031,34.0602,All Clear,"Dry, Fallen Trees - Little over growth on trial.",2020-10-03 19:28:29
7054179,Casa Viejo Loop,Recommended Route,Fun loop in Brentwood -  road climb leading to fun singletrack descent including the whoop-de-doo jumps.,blueBlack,5,2,"Santa Monica, California",https://www.mtbproject.com/trail/7054179/casa-viejo-loop,https://cdn2.apstatic.com/photos/mtb/7037077_sqsmall_1600038231.jpg,https://cdn2.apstatic.com/photos/mtb/7037077_small_1600038231.jpg,https://cdn2.apstatic.com/photos/mtb/7037077_smallMed_1600038231.jpg,https://cdn2.apstatic.com/photos/mtb/7037077_medium_1600038231.jpg,3.7,811,-808,1458,698,-118.4924,34.0755,All Clear,Dry,2020-09-09 14:59:31
7004863,TMTA/Lehigh Trails,Recommended Route,Primo singletrack with beautiful views of Tehachapi. Over 13 miles of trail in multiple loops.,blueBlack,4.5,10,"Tehachapi, California",https://www.mtbproject.com/trail/7004863/tmtalehigh-trails,https://cdn2.apstatic.com/photos/mtb/7013269_sqsmall_1554845591.jpg,https://cdn2.apstatic.com/photos/mtb/7013269_small_1554845591.jpg,https://cdn2.apstatic.com/photos/mtb/7013269_smallMed_1554845591.jpg,https://cdn2.apstatic.com/photos/mtb/7013269_medium_1554845591.jpg,9.7,1115,-1116,4415,4006,-118.4291,35.1393,All Clear,Dry,2020-10-11 12:49:21
7055303,Sullivan Canyon to Sullivan Ridge Loop,Recommended Route,Awesome loop that climbs up shaded Sullivan Canyon and then rips down Sullivan Ridge Trail,blueBlack,5,2,"Santa Monica, California",https://www.mtbproject.com/trail/7055303/sullivan-canyon-to-sullivan-ridge-loop,https://img.youtube.com/vi/ywEyb6U1l00/hqdefault.jpg,https://img.youtube.com/vi/ywEyb6U1l00/hqdefault.jpg,https://img.youtube.com/vi/ywEyb6U1l00/hqdefault.jpg,https://img.youtube.com/vi/ywEyb6U1l00/hqdefault.jpg,8.9,1440,-1438,1895,616,-118.5071,34.074,Unknown,null,1970-01-01 00:00:00
7032168,Bike For Bender Hell Ride,Recommended Route,A point-to-point adventure from South Fork Campground to Hangar 24.,black,4.4,9,"Big Bear City, California",https://www.mtbproject.com/trail/7032168/bike-for-bender-hell-ride,https://cdn2.apstatic.com/photos/mtb/7016204_sqsmall_1554914893.jpg,https://cdn2.apstatic.com/photos/mtb/7016204_small_1554914893.jpg,https://cdn2.apstatic.com/photos/mtb/7016204_smallMed_1554914893.jpg,https://cdn2.apstatic.com/photos/mtb/7016204_medium_1554914893.jpg,35.9,2349,-7055,6409,1559,-116.8299,34.1707,All Clear,"Dry, Mostly Dry - Overgrown towards the end, a pair of goggles recommended. Parts of the trail are washed out and loose",2020-08-17 00:37:09
7007223,Jedi Tree and Back,Recommended Route,An easy beginner ride to the Jedi Tree and back.,blue,4.5,10,"Loma Linda, California",https://www.mtbproject.com/trail/7007223/jedi-tree-and-back,https://cdn2.apstatic.com/photos/mtb/7018837_sqsmall_1554918972.jpg,https://cdn2.apstatic.com/photos/mtb/7018837_small_1554918972.jpg,https://cdn2.apstatic.com/photos/mtb/7018837_smallMed_1554918972.jpg,https://cdn2.apstatic.com/photos/mtb/7018837_medium_1554918972.jpg,4.2,484,-497,1855,1361,-117.2423,34.0371,All Clear,Dry,2020-10-09 00:27:30
7012788,Sugarloaf Circumnavigation - East,Recommended Route,"A short, demanding ride with amazing views, otherworldly geology, and opportunity for solitude.",black,5,1,"Yuma, Arizona",https://www.mtbproject.com/trail/7012788/sugarloaf-circumnavigation-east,https://cdn2.apstatic.com/photos/mtb/7017310_sqsmall_1554916662.jpg,https://cdn2.apstatic.com/photos/mtb/7017310_small_1554916662.jpg,https://cdn2.apstatic.com/photos/mtb/7017310_smallMed_1554916662.jpg,https://cdn2.apstatic.com/photos/mtb/7017310_medium_1554916662.jpg,2,256,-254,405,266,-114.4868,32.795,Unknown,null,1970-01-01 00:00:00
7020418,West Fork National Scenic Bikeway,Recommended Route,This beautiful scenic bikeway makes for the perfect family trip. Turn around when you feel like it and coast back.,green,4.2,14,"Glendora, California",https://www.mtbproject.com/trail/7020418/west-fork-national-scenic-bikeway,https://cdn2.apstatic.com/photos/mtb/7029937_sqsmall_1555016131.jpg,https://cdn2.apstatic.com/photos/mtb/7029937_small_1555016131.jpg,https://cdn2.apstatic.com/photos/mtb/7029937_smallMed_1555016131.jpg,https://cdn2.apstatic.com/photos/mtb/7029937_medium_1555016131.jpg,14.5,948,-948,2312,1568,-117.8686,34.2412,Unknown,null,1970-01-01 00:00:00
7036714,La Cabaña Perdida - Extended Loop,Recommended Route,"A fun ride in the mountains east of TJ, this is mostly doubletrack and dirt road with some short but cool singletrack.",black,5,1,"Las Delicias, Mexico",https://www.mtbproject.com/trail/7036714/la-cabana-perdida-extended-loop,https://cdn2.apstatic.com/photos/mtb/7025104_sqsmall_1555002197.jpg,https://cdn2.apstatic.com/photos/mtb/7025104_small_1555002197.jpg,https://cdn2.apstatic.com/photos/mtb/7025104_smallMed_1555002197.jpg,https://cdn2.apstatic.com/photos/mtb/7025104_medium_1555002197.jpg,24.9,2451,-2449,1773,766,-116.9266,32.4051,Unknown,null,1970-01-01 00:00:00
7001137,Bonelli Trail,Recommended Route,A 9.5 mile ride Surrounding Puddingstone Reservoir.,blue,3.5,27,"San Dimas, California",https://www.mtbproject.com/trail/7001137/bonelli-trail,https://cdn2.apstatic.com/photos/mtb/7000652_sqsmall_1554400651.jpg,https://cdn2.apstatic.com/photos/mtb/7000652_small_1554400651.jpg,https://cdn2.apstatic.com/photos/mtb/7000652_smallMed_1554400651.jpg,https://cdn2.apstatic.com/photos/mtb/7000652_medium_1554400651.jpg,10.3,1092,-1092,1193,841,-117.8203,34.0909,All Clear,,2020-09-25 19:22:02
7010820,Backbone Trail: Yerba Buena Section,Recommended Route,"A short segment of the Backbone Trail system, gentle grade, beautiful views, well maintained.",blue,4.4,12,"Thousand Oaks, California",https://www.mtbproject.com/trail/7010820/backbone-trail-yerba-buena-section,https://img.youtube.com/vi/V1RT7DH2RBA/hqdefault.jpg,https://img.youtube.com/vi/V1RT7DH2RBA/hqdefault.jpg,https://img.youtube.com/vi/V1RT7DH2RBA/hqdefault.jpg,https://img.youtube.com/vi/V1RT7DH2RBA/hqdefault.jpg,4.7,483,-443,2389,2000,-118.896,34.1071,All Clear,"Dry, Mostly Dry: weed whacked to keep wide margins",2020-10-21 21:07:34
7055479,North Shore Loop Cougar->PCT->Hanna Flats ->Greys peak,Recommended Route,A beautiful tour of North Shore beauty with a trip to Grey's Peak,blueBlack,5,1,"Big Bear Lake, California",https://www.mtbproject.com/trail/7055479/north-shore-loop-cougar-pct-hanna-flats-greys-peak,https://cdn2.apstatic.com/photos/mtb/7037684_sqsmall_1602718739.jpg,https://cdn2.apstatic.com/photos/mtb/7037684_small_1602718739.jpg,https://cdn2.apstatic.com/photos/mtb/7037684_smallMed_1602718739.jpg,https://cdn2.apstatic.com/photos/mtb/7037684_medium_1602718739.jpg,21.6,2567,-2584,7900,6753,-116.912,34.264,All Clear,Dry: 3 fallen trees on PCT trail,2020-10-14 17:19:10
7055454,Harding to El Cariso to ITT to LHJ to ONeil to Harding,Recommended Route,"The ""Whole Enchilada"" of OC trails - this is very difficult and long trail!",blueBlack,5,1,"Portola Hills, California",https://www.mtbproject.com/trail/7055454/harding-to-el-cariso-to-itt-to-lhj-to-oneil-to-harding,https://cdn2.apstatic.com/photos/mtb/7001285_sqsmall_1554401392.jpg,https://cdn2.apstatic.com/photos/mtb/7001285_small_1554401392.jpg,https://cdn2.apstatic.com/photos/mtb/7001285_smallMed_1554401392.jpg,https://cdn2.apstatic.com/photos/mtb/7001285_medium_1554401392.jpg,70.6,10815,-10820,5620,918,-117.619,33.7105,Unknown,null,1970-01-01 00:00:00
7055436,Sugarloaf to Sugarlump to  Skyline,Recommended Route,Sugarloaf to Sugarlump to Skyline Trail,dblack,5,1,"Big Bear City, California",https://www.mtbproject.com/trail/7055436/sugarloaf-to-sugarlump-to-skyline,https://cdn2.apstatic.com/photos/mtb/7034859_sqsmall_1581604995.jpg,https://cdn2.apstatic.com/photos/mtb/7034859_small_1581604995.jpg,https://cdn2.apstatic.com/photos/mtb/7034859_smallMed_1581604995.jpg,https://cdn2.apstatic.com/photos/mtb/7034859_medium_1581604995.jpg,15.4,3297,-2804,9934,7155,-116.8232,34.236,All Clear,Dry,2020-10-13 09:08:16
4366895,Tequepis Trail,Recommended Route,A long climb to a blazing-fast descent.,black,4.1,17,"Santa Ynez, California",https://www.mtbproject.com/trail/4366895/tequepis-trail,https://img.youtube.com/vi/74Ex7JKUCsY/hqdefault.jpg,https://img.youtube.com/vi/74Ex7JKUCsY/hqdefault.jpg,https://img.youtube.com/vi/74Ex7JKUCsY/hqdefault.jpg,https://img.youtube.com/vi/74Ex7JKUCsY/hqdefault.jpg,7.8,2325,-2324,3576,1252,-119.9569,34.5526,Unknown,null,1970-01-01 00:00:00
7009389,Nordhoff Peak via Gridley Trail,Recommended Route,"A fun singletrack descent, tough climb, beautiful view, and high elevation; this is truly a gem!",black,4.2,14,"Ojai, California",https://www.mtbproject.com/trail/7009389/nordhoff-peak-via-gridley-trail,https://cdn2.apstatic.com/photos/mtb/7006591_sqsmall_1554825298.jpg,https://cdn2.apstatic.com/photos/mtb/7006591_small_1554825298.jpg,https://cdn2.apstatic.com/photos/mtb/7006591_smallMed_1554825298.jpg,https://cdn2.apstatic.com/photos/mtb/7006591_medium_1554825298.jpg,14.3,3295,-3294,4463,1168,-119.2235,34.4692,Minor Issues,Dry,2020-10-18 13:09:47
